order_id,customer_id,order_date,status,promised_ship_date
2633,369,2025-08-01,completed,2025-08-06
3412,199,2025-08-01,cancelled,2025-08-05
3560,19,2025-08-01,cancelled,2025-08-03
122,96,2025-08-02,cancelled,2025-08-09
278,331,2025-08-02,completed,2025-08-08
584,110,2025-08-02,cancelled,2025-08-07
1655,126,2025-08-02,completed,2025-08-08
1894,309,2025-08-02,returned,2025-08-08
2083,111,2025-08-02,completed,2025-08-06
2473,17,2025-08-02,completed,2025-08-06
3111,341,2025-08-02,cancelled,2025-08-09
157,85,2025-08-03,returned,2025-08-06
767,293,2025-08-03,completed,2025-08-05
1015,253,2025-08-03,completed,2025-08-09
1205,158,2025-08-03,completed,2025-08-08
2109,228,2025-08-03,completed,2025-08-05
2799,396,2025-08-03,completed,2025-08-06
2968,252,2025-08-03,completed,2025-08-08
3312,102,2025-08-03,completed,2025-08-05
3986,168,2025-08-03,returned,2025-08-06
138,356,2025-08-04,cancelled,2025-08-07
168,394,2025-08-04,completed,2025-08-09
1467,212,2025-08-04,completed,2025-08-08
1760,386,2025-08-04,cancelled,2025-08-09
2459,399,2025-08-04,completed,2025-08-07
3153,244,2025-08-04,cancelled,2025-08-09
3336,317,2025-08-04,completed,2025-08-11
3974,74,2025-08-04,completed,2025-08-07
259,202,2025-08-05,completed,2025-08-11
507,261,2025-08-05,returned,2025-08-08
787,289,2025-08-05,completed,2025-08-11
1817,132,2025-08-05,completed,2025-08-10
2608,217,2025-08-05,completed,2025-08-07
2934,116,2025-08-05,completed,2025-08-12
2973,32,2025-08-05,completed,2025-08-07
3119,317,2025-08-05,completed,2025-08-08
3452,256,2025-08-05,completed,2025-08-11
3535,90,2025-08-05,completed,2025-08-09
323,54,2025-08-06,completed,2025-08-09
421,244,2025-08-06,cancelled,2025-08-10
788,274,2025-08-06,completed,2025-08-10
1163,363,2025-08-06,completed,2025-08-08
1494,359,2025-08-06,completed,2025-08-13
1928,346,2025-08-06,cancelled,2025-08-11
2259,143,2025-08-06,completed,2025-08-10
2418,297,2025-08-06,completed,2025-08-08
2464,297,2025-08-06,completed,2025-08-08
3363,395,2025-08-06,completed,2025-08-13
3390,161,2025-08-06,returned,2025-08-11
3391,388,2025-08-06,completed,2025-08-09
351,199,2025-08-07,completed,2025-08-11
1506,323,2025-08-07,completed,2025-08-14
1942,367,2025-08-07,cancelled,2025-08-09
1971,122,2025-08-07,cancelled,2025-08-13
2111,261,2025-08-07,completed,2025-08-09
2397,164,2025-08-07,returned,2025-08-09
2772,145,2025-08-07,completed,2025-08-09
3697,203,2025-08-07,cancelled,2025-08-10
220,159,2025-08-08,cancelled,2025-08-13
405,217,2025-08-08,completed,2025-08-12
497,81,2025-08-08,returned,2025-08-13
650,109,2025-08-08,completed,2025-08-11
1109,213,2025-08-08,completed,2025-08-15
1176,227,2025-08-08,cancelled,2025-08-12
1873,142,2025-08-08,completed,2025-08-10
2066,194,2025-08-08,cancelled,2025-08-15
2682,255,2025-08-08,completed,2025-08-11
2992,98,2025-08-08,cancelled,2025-08-15
3237,219,2025-08-08,completed,2025-08-13
3396,152,2025-08-08,returned,2025-08-14
3689,166,2025-08-08,returned,2025-08-14
3776,80,2025-08-08,cancelled,2025-08-11
207,123,2025-08-09,completed,2025-08-14
1297,168,2025-08-09,completed,2025-08-15
1468,132,2025-08-09,cancelled,2025-08-15
3420,284,2025-08-09,completed,2025-08-14
3762,231,2025-08-09,returned,2025-08-16
8,231,2025-08-10,completed,2025-08-12
106,386,2025-08-10,completed,2025-08-15
2143,262,2025-08-10,returned,2025-08-13
2534,106,2025-08-10,cancelled,2025-08-12
2545,76,2025-08-10,completed,2025-08-12
537,92,2025-08-11,returned,2025-08-17
762,276,2025-08-11,completed,2025-08-15
956,95,2025-08-11,completed,2025-08-16
3141,220,2025-08-11,completed,2025-08-13
3167,183,2025-08-11,completed,2025-08-16
3529,244,2025-08-11,returned,2025-08-18
3716,232,2025-08-11,completed,2025-08-16
3952,155,2025-08-11,completed,2025-08-14
143,210,2025-08-12,cancelled,2025-08-17
1219,146,2025-08-12,completed,2025-08-19
1751,86,2025-08-12,completed,2025-08-14
2098,186,2025-08-12,cancelled,2025-08-18
3079,41,2025-08-12,completed,2025-08-14
3118,215,2025-08-12,completed,2025-08-15
3678,391,2025-08-12,completed,2025-08-14
417,152,2025-08-13,completed,2025-08-18
508,234,2025-08-13,completed,2025-08-17
683,353,2025-08-13,completed,2025-08-18
1844,57,2025-08-13,completed,2025-08-16
3044,218,2025-08-13,completed,2025-08-17
3736,153,2025-08-13,completed,2025-08-15
104,182,2025-08-14,completed,2025-08-21
3319,264,2025-08-14,completed,2025-08-18
3747,395,2025-08-14,completed,2025-08-21
99,367,2025-08-15,completed,2025-08-20
1566,169,2025-08-15,completed,2025-08-22
1725,273,2025-08-15,completed,2025-08-17
1956,143,2025-08-15,cancelled,2025-08-21
2016,196,2025-08-15,returned,2025-08-19
3026,103,2025-08-15,completed,2025-08-19
3304,381,2025-08-15,completed,2025-08-22
343,153,2025-08-16,completed,2025-08-18
652,213,2025-08-16,completed,2025-08-23
1191,154,2025-08-16,cancelled,2025-08-21
1591,292,2025-08-16,completed,2025-08-20
1846,270,2025-08-16,returned,2025-08-21
2602,1,2025-08-16,completed,2025-08-20
2737,273,2025-08-16,completed,2025-08-23
2862,178,2025-08-16,cancelled,2025-08-21
3353,153,2025-08-16,completed,2025-08-22
3854,294,2025-08-16,completed,2025-08-21
3973,226,2025-08-16,cancelled,2025-08-23
1492,28,2025-08-17,cancelled,2025-08-24
2076,303,2025-08-17,completed,2025-08-19
2579,130,2025-08-17,completed,2025-08-22
3322,343,2025-08-17,completed,2025-08-23
3499,115,2025-08-17,completed,2025-08-24
551,196,2025-08-18,completed,2025-08-23
1298,272,2025-08-18,returned,2025-08-23
2202,246,2025-08-18,cancelled,2025-08-22
2215,220,2025-08-18,completed,2025-08-23
2796,311,2025-08-18,completed,2025-08-22
2828,73,2025-08-18,completed,2025-08-21
3255,395,2025-08-18,returned,2025-08-22
36,316,2025-08-19,completed,2025-08-26
919,193,2025-08-19,returned,2025-08-26
1379,387,2025-08-19,completed,2025-08-21
1633,67,2025-08-19,completed,2025-08-22
1828,356,2025-08-19,cancelled,2025-08-24
2529,268,2025-08-19,returned,2025-08-22
2647,201,2025-08-19,completed,2025-08-26
3301,50,2025-08-19,completed,2025-08-24
3405,141,2025-08-19,completed,2025-08-24
3492,217,2025-08-19,cancelled,2025-08-25
3987,367,2025-08-19,returned,2025-08-25
129,251,2025-08-20,returned,2025-08-27
610,291,2025-08-20,completed,2025-08-26
1083,379,2025-08-20,cancelled,2025-08-26
2624,237,2025-08-20,returned,2025-08-25
1,269,2025-08-21,completed,2025-08-28
12,112,2025-08-21,completed,2025-08-24
612,129,2025-08-21,completed,2025-08-24
906,217,2025-08-21,completed,2025-08-25
1001,313,2025-08-21,cancelled,2025-08-28
1054,140,2025-08-21,completed,2025-08-24
1324,45,2025-08-21,returned,2025-08-26
1788,333,2025-08-21,completed,2025-08-25
3085,310,2025-08-21,completed,2025-08-24
3154,80,2025-08-21,cancelled,2025-08-28
235,60,2025-08-22,completed,2025-08-29
541,274,2025-08-22,completed,2025-08-27
705,185,2025-08-22,completed,2025-08-29
895,202,2025-08-22,completed,2025-08-28
1428,338,2025-08-22,returned,2025-08-29
1446,173,2025-08-22,completed,2025-08-28
1899,91,2025-08-22,completed,2025-08-29
2815,233,2025-08-22,completed,2025-08-26
2867,211,2025-08-22,completed,2025-08-27
407,320,2025-08-23,completed,2025-08-29
495,198,2025-08-23,completed,2025-08-29
1402,62,2025-08-23,completed,2025-08-28
1432,393,2025-08-23,completed,2025-08-27
1694,207,2025-08-23,returned,2025-08-29
1808,287,2025-08-23,completed,2025-08-27
2008,358,2025-08-23,cancelled,2025-08-30
2172,375,2025-08-23,completed,2025-08-28
3235,361,2025-08-23,completed,2025-08-27
3861,143,2025-08-23,completed,2025-08-29
485,93,2025-08-24,returned,2025-08-29
1031,285,2025-08-24,returned,2025-08-26
1285,273,2025-08-24,completed,2025-08-29
1416,79,2025-08-24,completed,2025-08-30
2049,120,2025-08-24,returned,2025-08-29
2079,76,2025-08-24,returned,2025-08-28
2100,87,2025-08-24,completed,2025-08-26
2767,181,2025-08-24,returned,2025-08-31
3086,140,2025-08-24,completed,2025-08-29
719,301,2025-08-25,completed,2025-08-30
1093,163,2025-08-25,completed,2025-08-31
1773,364,2025-08-25,completed,2025-08-28
1790,239,2025-08-25,completed,2025-08-29
2430,325,2025-08-25,completed,2025-09-01
3426,34,2025-08-25,cancelled,2025-08-29
46,42,2025-08-26,cancelled,2025-09-02
545,75,2025-08-26,completed,2025-09-02
669,77,2025-08-26,returned,2025-08-28
1530,235,2025-08-26,completed,2025-08-28
2178,22,2025-08-26,returned,2025-08-31
2232,395,2025-08-26,completed,2025-08-30
3800,304,2025-08-26,cancelled,2025-08-28
3905,87,2025-08-26,completed,2025-08-29
3988,305,2025-08-26,completed,2025-08-29
536,345,2025-08-27,completed,2025-09-03
905,295,2025-08-27,completed,2025-08-29
1231,243,2025-08-27,completed,2025-08-30
1360,353,2025-08-27,completed,2025-08-29
1532,366,2025-08-27,completed,2025-09-03
3029,398,2025-08-27,completed,2025-08-29
3051,6,2025-08-27,completed,2025-09-03
3522,210,2025-08-27,returned,2025-09-02
109,114,2025-08-28,completed,2025-09-01
319,66,2025-08-28,completed,2025-09-04
793,252,2025-08-28,completed,2025-09-01
943,269,2025-08-28,completed,2025-09-02
962,235,2025-08-28,completed,2025-09-02
1513,168,2025-08-28,completed,2025-08-31
2470,193,2025-08-28,completed,2025-09-04
2499,368,2025-08-28,completed,2025-08-31
2853,315,2025-08-28,completed,2025-09-04
3084,96,2025-08-28,completed,2025-09-03
3198,94,2025-08-28,completed,2025-08-30
3657,161,2025-08-28,cancelled,2025-09-02
3775,55,2025-08-28,completed,2025-09-04
111,78,2025-08-29,completed,2025-08-31
1369,72,2025-08-29,completed,2025-09-04
2628,32,2025-08-29,completed,2025-09-05
3176,234,2025-08-29,completed,2025-08-31
3750,1,2025-08-29,cancelled,2025-08-31
1261,209,2025-08-30,completed,2025-09-02
1602,337,2025-08-30,cancelled,2025-09-05
1833,239,2025-08-30,returned,2025-09-02
2314,212,2025-08-30,returned,2025-09-06
16,361,2025-08-31,completed,2025-09-05
538,166,2025-08-31,cancelled,2025-09-02
914,57,2025-08-31,completed,2025-09-05
1443,302,2025-08-31,completed,2025-09-04
2113,49,2025-08-31,returned,2025-09-03
2122,3,2025-08-31,returned,2025-09-05
2586,221,2025-08-31,completed,2025-09-03
2955,129,2025-08-31,cancelled,2025-09-02
3593,139,2025-08-31,cancelled,2025-09-05
3853,350,2025-08-31,returned,2025-09-06
3919,26,2025-08-31,completed,2025-09-02
173,33,2025-09-01,returned,2025-09-06
302,303,2025-09-01,completed,2025-09-08
675,220,2025-09-01,completed,2025-09-06
1607,97,2025-09-01,completed,2025-09-04
1625,11,2025-09-01,completed,2025-09-05
1671,333,2025-09-01,completed,2025-09-04
1961,348,2025-09-01,cancelled,2025-09-04
1978,114,2025-09-01,returned,2025-09-06
2174,208,2025-09-01,completed,2025-09-07
2997,136,2025-09-01,completed,2025-09-06
3785,154,2025-09-01,completed,2025-09-06
532,384,2025-09-02,returned,2025-09-06
1002,294,2025-09-02,returned,2025-09-05
1064,316,2025-09-02,completed,2025-09-06
1757,72,2025-09-02,cancelled,2025-09-08
2020,4,2025-09-02,completed,2025-09-07
2059,55,2025-09-02,completed,2025-09-09
2386,288,2025-09-02,completed,2025-09-05
2424,333,2025-09-02,completed,2025-09-07
2526,71,2025-09-02,returned,2025-09-07
2731,333,2025-09-02,completed,2025-09-04
3483,110,2025-09-02,completed,2025-09-07
3587,135,2025-09-02,completed,2025-09-07
257,191,2025-09-03,completed,2025-09-10
262,377,2025-09-03,completed,2025-09-07
303,291,2025-09-03,returned,2025-09-06
493,49,2025-09-03,completed,2025-09-10
747,191,2025-09-03,completed,2025-09-08
1204,67,2025-09-03,completed,2025-09-06
1666,156,2025-09-03,cancelled,2025-09-10
3440,351,2025-09-03,completed,2025-09-08
3790,197,2025-09-03,returned,2025-09-05
312,340,2025-09-04,completed,2025-09-10
1063,304,2025-09-04,cancelled,2025-09-11
1264,293,2025-09-04,cancelled,2025-09-10
1460,96,2025-09-04,returned,2025-09-09
2024,102,2025-09-04,completed,2025-09-07
2084,193,2025-09-04,completed,2025-09-08
2320,121,2025-09-04,completed,2025-09-06
2439,380,2025-09-04,completed,2025-09-06
2690,35,2025-09-04,completed,2025-09-08
2863,397,2025-09-04,completed,2025-09-09
3617,39,2025-09-04,completed,2025-09-07
34,5,2025-09-05,completed,2025-09-11
316,288,2025-09-05,cancelled,2025-09-11
982,325,2025-09-05,completed,2025-09-07
1552,224,2025-09-05,completed,2025-09-10
2164,94,2025-09-05,completed,2025-09-09
2216,53,2025-09-05,cancelled,2025-09-12
3033,391,2025-09-05,completed,2025-09-10
3413,187,2025-09-05,completed,2025-09-10
3443,130,2025-09-05,completed,2025-09-07
3595,68,2025-09-05,completed,2025-09-12
3648,312,2025-09-05,completed,2025-09-08
3918,82,2025-09-05,completed,2025-09-11
388,207,2025-09-06,completed,2025-09-12
419,293,2025-09-06,completed,2025-09-10
563,80,2025-09-06,completed,2025-09-09
1931,70,2025-09-06,completed,2025-09-13
2457,41,2025-09-06,returned,2025-09-11
3090,114,2025-09-06,completed,2025-09-12
3466,303,2025-09-06,completed,2025-09-12
3661,313,2025-09-06,completed,2025-09-09
2226,127,2025-09-07,completed,2025-09-09
2807,61,2025-09-07,completed,2025-09-11
3493,321,2025-09-07,completed,2025-09-10
3667,187,2025-09-07,completed,2025-09-12
3964,139,2025-09-07,completed,2025-09-09
68,43,2025-09-08,completed,2025-09-11
1047,268,2025-09-08,completed,2025-09-10
1621,271,2025-09-08,completed,2025-09-13
1736,153,2025-09-08,completed,2025-09-10
1959,292,2025-09-08,completed,2025-09-12
2160,337,2025-09-08,completed,2025-09-11
2605,74,2025-09-08,cancelled,2025-09-11
2723,188,2025-09-08,returned,2025-09-12
2779,111,2025-09-08,completed,2025-09-14
3434,184,2025-09-08,returned,2025-09-10
511,187,2025-09-09,cancelled,2025-09-14
808,373,2025-09-09,completed,2025-09-12
1490,158,2025-09-09,completed,2025-09-16
2503,344,2025-09-09,completed,2025-09-15
2778,380,2025-09-09,returned,2025-09-15
2928,243,2025-09-09,completed,2025-09-13
3137,311,2025-09-09,cancelled,2025-09-15
3138,225,2025-09-09,completed,2025-09-16
3214,151,2025-09-09,completed,2025-09-11
3777,259,2025-09-09,completed,2025-09-14
855,7,2025-09-10,completed,2025-09-17
981,64,2025-09-10,completed,2025-09-12
1095,177,2025-09-10,completed,2025-09-16
1224,314,2025-09-10,completed,2025-09-17
3691,68,2025-09-10,completed,2025-09-12
24,152,2025-09-11,completed,2025-09-14
750,121,2025-09-11,returned,2025-09-16
754,250,2025-09-11,completed,2025-09-15
1195,304,2025-09-11,completed,2025-09-16
2921,347,2025-09-11,completed,2025-09-17
3187,227,2025-09-11,cancelled,2025-09-14
3885,146,2025-09-11,completed,2025-09-14
116,232,2025-09-12,completed,2025-09-14
472,52,2025-09-12,completed,2025-09-19
884,248,2025-09-12,completed,2025-09-17
1107,250,2025-09-12,cancelled,2025-09-17
1395,43,2025-09-12,completed,2025-09-17
2514,141,2025-09-12,completed,2025-09-16
3133,36,2025-09-12,completed,2025-09-19
3143,188,2025-09-12,completed,2025-09-19
3867,150,2025-09-12,cancelled,2025-09-15
613,250,2025-09-13,completed,2025-09-17
1603,156,2025-09-13,returned,2025-09-19
1620,348,2025-09-13,completed,2025-09-16
1949,23,2025-09-13,completed,2025-09-19
2206,380,2025-09-13,completed,2025-09-16
2282,71,2025-09-13,cancelled,2025-09-15
2730,73,2025-09-13,completed,2025-09-16
3513,23,2025-09-13,returned,2025-09-15
3795,367,2025-09-13,cancelled,2025-09-15
420,114,2025-09-14,cancelled,2025-09-20
494,247,2025-09-14,completed,2025-09-21
626,10,2025-09-14,returned,2025-09-21
1141,86,2025-09-14,completed,2025-09-20
1178,398,2025-09-14,completed,2025-09-16
1626,241,2025-09-14,completed,2025-09-19
1923,112,2025-09-14,completed,2025-09-19
2088,154,2025-09-14,cancelled,2025-09-17
2152,157,2025-09-14,returned,2025-09-19
2583,11,2025-09-14,completed,2025-09-19
3630,164,2025-09-14,completed,2025-09-18
3842,192,2025-09-14,completed,2025-09-19
221,123,2025-09-15,completed,2025-09-18
384,310,2025-09-15,cancelled,2025-09-17
918,73,2025-09-15,cancelled,2025-09-22
937,267,2025-09-15,cancelled,2025-09-21
1010,323,2025-09-15,returned,2025-09-17
1254,377,2025-09-15,completed,2025-09-18
2213,96,2025-09-15,completed,2025-09-19
2981,43,2025-09-15,completed,2025-09-20
3280,166,2025-09-15,completed,2025-09-18
3971,290,2025-09-15,returned,2025-09-17
172,235,2025-09-16,cancelled,2025-09-23
192,53,2025-09-16,completed,2025-09-20
337,281,2025-09-16,completed,2025-09-20
1351,9,2025-09-16,completed,2025-09-19
2141,325,2025-09-16,cancelled,2025-09-23
2553,217,2025-09-16,completed,2025-09-20
2833,267,2025-09-16,completed,2025-09-21
2837,60,2025-09-16,completed,2025-09-18
3364,129,2025-09-16,cancelled,2025-09-22
3613,304,2025-09-16,completed,2025-09-21
453,302,2025-09-17,returned,2025-09-20
844,10,2025-09-17,returned,2025-09-21
1126,216,2025-09-17,completed,2025-09-21
1142,177,2025-09-17,completed,2025-09-24
1631,242,2025-09-17,completed,2025-09-23
2017,386,2025-09-17,cancelled,2025-09-19
2722,183,2025-09-17,completed,2025-09-22
3242,290,2025-09-17,completed,2025-09-23
3331,182,2025-09-17,returned,2025-09-23
534,284,2025-09-18,cancelled,2025-09-21
637,248,2025-09-18,completed,2025-09-20
691,338,2025-09-18,completed,2025-09-25
709,36,2025-09-18,completed,2025-09-24
729,121,2025-09-18,cancelled,2025-09-21
1018,107,2025-09-18,returned,2025-09-23
1202,251,2025-09-18,cancelled,2025-09-20
1397,352,2025-09-18,completed,2025-09-21
1483,384,2025-09-18,cancelled,2025-09-21
1576,159,2025-09-18,cancelled,2025-09-24
1683,233,2025-09-18,completed,2025-09-21
2067,196,2025-09-18,cancelled,2025-09-25
2073,160,2025-09-18,completed,2025-09-24
2288,174,2025-09-18,cancelled,2025-09-20
3674,100,2025-09-18,returned,2025-09-24
28,236,2025-09-19,completed,2025-09-26
476,49,2025-09-19,completed,2025-09-21
620,224,2025-09-19,completed,2025-09-23
1414,35,2025-09-19,completed,2025-09-26
1878,134,2025-09-19,completed,2025-09-23
2708,283,2025-09-19,completed,2025-09-21
3232,185,2025-09-19,completed,2025-09-26
224,380,2025-09-20,completed,2025-09-22
239,215,2025-09-20,completed,2025-09-24
424,372,2025-09-20,returned,2025-09-23
549,288,2025-09-20,completed,2025-09-23
1201,120,2025-09-20,completed,2025-09-22
1937,87,2025-09-20,completed,2025-09-27
2395,59,2025-09-20,completed,2025-09-25
2729,108,2025-09-20,completed,2025-09-24
3271,184,2025-09-20,cancelled,2025-09-24
3386,386,2025-09-20,completed,2025-09-23
3631,246,2025-09-20,completed,2025-09-25
2071,60,2025-09-21,returned,2025-09-25
2228,109,2025-09-21,completed,2025-09-26
2587,100,2025-09-21,completed,2025-09-28
2838,114,2025-09-21,cancelled,2025-09-23
2889,278,2025-09-21,returned,2025-09-24
3105,121,2025-09-21,completed,2025-09-27
3124,335,2025-09-21,completed,2025-09-27
3354,233,2025-09-21,completed,2025-09-23
3377,222,2025-09-21,cancelled,2025-09-23
3712,145,2025-09-21,completed,2025-09-27
15,387,2025-09-22,completed,2025-09-25
1145,386,2025-09-22,returned,2025-09-25
1239,167,2025-09-22,completed,2025-09-24
2489,164,2025-09-22,returned,2025-09-24
2546,124,2025-09-22,completed,2025-09-27
198,211,2025-09-23,returned,2025-09-30
725,176,2025-09-23,completed,2025-09-29
864,213,2025-09-23,cancelled,2025-09-25
1128,373,2025-09-23,returned,2025-09-27
1932,249,2025-09-23,completed,2025-09-25
2919,281,2025-09-23,completed,2025-09-28
3077,217,2025-09-23,completed,2025-09-25
3302,293,2025-09-23,completed,2025-09-26
153,153,2025-09-24,completed,2025-09-29
451,85,2025-09-24,completed,2025-09-26
775,108,2025-09-24,completed,2025-09-29
917,281,2025-09-24,completed,2025-09-30
1418,393,2025-09-24,completed,2025-09-29
1557,140,2025-09-24,returned,2025-10-01
1724,258,2025-09-24,completed,2025-09-26
1857,192,2025-09-24,completed,2025-09-30
1975,118,2025-09-24,cancelled,2025-09-28
2027,389,2025-09-24,completed,2025-09-28
2044,128,2025-09-24,completed,2025-09-29
2205,400,2025-09-24,completed,2025-09-30
2356,204,2025-09-24,returned,2025-09-27
2885,194,2025-09-24,cancelled,2025-09-29
2969,332,2025-09-24,returned,2025-09-26
3041,40,2025-09-24,cancelled,2025-09-27
3101,232,2025-09-24,cancelled,2025-09-29
3887,283,2025-09-24,completed,2025-09-27
1270,358,2025-09-25,returned,2025-10-01
1280,390,2025-09-25,completed,2025-09-29
1810,120,2025-09-25,returned,2025-10-02
3714,132,2025-09-25,completed,2025-09-28
595,300,2025-09-26,completed,2025-10-03
1821,160,2025-09-26,returned,2025-10-02
3694,183,2025-09-26,completed,2025-09-28
635,72,2025-09-27,completed,2025-09-30
1723,292,2025-09-27,returned,2025-09-30
1884,370,2025-09-27,completed,2025-10-01
2915,83,2025-09-27,returned,2025-10-04
3114,147,2025-09-27,completed,2025-09-30
3147,176,2025-09-27,completed,2025-10-04
3359,116,2025-09-27,returned,2025-09-29
47,48,2025-09-28,completed,2025-10-03
72,53,2025-09-28,completed,2025-09-30
151,226,2025-09-28,returned,2025-10-01
438,87,2025-09-28,returned,2025-10-01
539,288,2025-09-28,completed,2025-10-04
1990,247,2025-09-28,completed,2025-10-03
2212,127,2025-09-28,returned,2025-10-01
2478,111,2025-09-28,completed,2025-09-30
2906,31,2025-09-28,completed,2025-10-02
3309,68,2025-09-28,completed,2025-10-03
901,247,2025-09-29,returned,2025-10-02
1394,361,2025-09-29,completed,2025-10-05
1459,93,2025-09-29,completed,2025-10-06
1510,305,2025-09-29,cancelled,2025-10-04
1649,256,2025-09-29,cancelled,2025-10-01
1851,301,2025-09-29,completed,2025-10-05
1891,354,2025-09-29,returned,2025-10-03
1938,347,2025-09-29,completed,2025-10-02
2781,333,2025-09-29,completed,2025-10-01
2888,213,2025-09-29,completed,2025-10-01
3112,163,2025-09-29,returned,2025-10-05
3181,245,2025-09-29,completed,2025-10-01
3199,110,2025-09-29,completed,2025-10-05
3229,134,2025-09-29,returned,2025-10-05
3294,370,2025-09-29,returned,2025-10-02
3558,250,2025-09-29,completed,2025-10-05
3889,88,2025-09-29,completed,2025-10-02
3970,19,2025-09-29,cancelled,2025-10-05
679,43,2025-09-30,completed,2025-10-06
734,278,2025-09-30,completed,2025-10-05
778,43,2025-09-30,completed,2025-10-04
800,314,2025-09-30,cancelled,2025-10-07
871,221,2025-09-30,cancelled,2025-10-04
948,212,2025-09-30,completed,2025-10-04
1165,332,2025-09-30,returned,2025-10-03
1408,393,2025-09-30,returned,2025-10-06
2760,142,2025-09-30,completed,2025-10-05
2942,170,2025-09-30,returned,2025-10-06
3626,367,2025-09-30,completed,2025-10-02
297,120,2025-10-01,completed,2025-10-03
865,296,2025-10-01,completed,2025-10-08
1023,59,2025-10-01,cancelled,2025-10-05
1069,241,2025-10-01,completed,2025-10-04
1258,18,2025-10-01,completed,2025-10-07
1312,235,2025-10-01,completed,2025-10-04
1559,93,2025-10-01,completed,2025-10-03
2214,135,2025-10-01,cancelled,2025-10-04
3064,13,2025-10-01,returned,2025-10-05
3254,273,2025-10-01,completed,2025-10-08
63,305,2025-10-02,completed,2025-10-06
628,109,2025-10-02,completed,2025-10-08
718,388,2025-10-02,completed,2025-10-07
818,267,2025-10-02,cancelled,2025-10-05
1140,122,2025-10-02,cancelled,2025-10-07
1652,4,2025-10-02,completed,2025-10-07
1886,358,2025-10-02,completed,2025-10-05
2012,330,2025-10-02,cancelled,2025-10-07
2168,47,2025-10-02,cancelled,2025-10-04
2456,79,2025-10-02,completed,2025-10-08
2462,338,2025-10-02,completed,2025-10-06
3475,358,2025-10-02,completed,2025-10-08
3527,62,2025-10-02,completed,2025-10-09
3555,329,2025-10-02,completed,2025-10-08
3718,105,2025-10-02,completed,2025-10-04
148,254,2025-10-03,returned,2025-10-09
1522,233,2025-10-03,cancelled,2025-10-08
2003,385,2025-10-03,cancelled,2025-10-07
2075,348,2025-10-03,completed,2025-10-09
2884,127,2025-10-03,completed,2025-10-07
3035,145,2025-10-03,cancelled,2025-10-10
3231,35,2025-10-03,cancelled,2025-10-10
3352,307,2025-10-03,completed,2025-10-06
155,122,2025-10-04,completed,2025-10-11
194,386,2025-10-04,completed,2025-10-11
630,188,2025-10-04,completed,2025-10-07
764,229,2025-10-04,completed,2025-10-09
813,37,2025-10-04,returned,2025-10-09
972,147,2025-10-04,completed,2025-10-07
1277,71,2025-10-04,completed,2025-10-07
1802,318,2025-10-04,completed,2025-10-06
1822,76,2025-10-04,completed,2025-10-08
2370,199,2025-10-04,completed,2025-10-07
2680,291,2025-10-04,returned,2025-10-06
3435,37,2025-10-04,returned,2025-10-06
3950,385,2025-10-04,completed,2025-10-09
740,235,2025-10-05,completed,2025-10-12
845,123,2025-10-05,completed,2025-10-12
1041,48,2025-10-05,completed,2025-10-11
1217,9,2025-10-05,completed,2025-10-07
2107,344,2025-10-05,cancelled,2025-10-07
2108,333,2025-10-05,completed,2025-10-09
2163,348,2025-10-05,returned,2025-10-10
2795,209,2025-10-05,cancelled,2025-10-11
2841,362,2025-10-05,cancelled,2025-10-09
486,314,2025-10-06,completed,2025-10-13
707,181,2025-10-06,cancelled,2025-10-11
732,62,2025-10-06,completed,2025-10-13
1574,146,2025-10-06,cancelled,2025-10-13
2252,206,2025-10-06,returned,2025-10-10
2498,63,2025-10-06,completed,2025-10-10
2543,97,2025-10-06,completed,2025-10-10
2872,57,2025-10-06,returned,2025-10-12
2875,171,2025-10-06,completed,2025-10-12
3206,138,2025-10-06,completed,2025-10-10
3243,273,2025-10-06,completed,2025-10-12
3332,289,2025-10-06,returned,2025-10-12
3841,15,2025-10-06,completed,2025-10-13
3929,284,2025-10-06,completed,2025-10-13
227,370,2025-10-07,completed,2025-10-10
292,184,2025-10-07,completed,2025-10-13
293,177,2025-10-07,returned,2025-10-13
371,58,2025-10-07,completed,2025-10-10
771,186,2025-10-07,cancelled,2025-10-13
2151,64,2025-10-07,completed,2025-10-13
2335,356,2025-10-07,completed,2025-10-11
2742,377,2025-10-07,completed,2025-10-09
2752,396,2025-10-07,returned,2025-10-09
3055,365,2025-10-07,completed,2025-10-13
3220,200,2025-10-07,cancelled,2025-10-14
3556,102,2025-10-07,completed,2025-10-12
76,198,2025-10-08,completed,2025-10-12
158,106,2025-10-08,completed,2025-10-14
546,105,2025-10-08,returned,2025-10-10
567,163,2025-10-08,returned,2025-10-11
688,248,2025-10-08,completed,2025-10-12
2068,224,2025-10-08,completed,2025-10-11
2368,174,2025-10-08,completed,2025-10-12
2945,111,2025-10-08,completed,2025-10-14
3383,167,2025-10-08,completed,2025-10-15
317,115,2025-10-09,cancelled,2025-10-15
370,320,2025-10-09,returned,2025-10-15
1594,202,2025-10-09,completed,2025-10-11
1767,333,2025-10-09,cancelled,2025-10-11
2621,298,2025-10-09,returned,2025-10-13
3345,331,2025-10-09,completed,2025-10-14
3561,44,2025-10-09,completed,2025-10-11
3605,55,2025-10-09,returned,2025-10-11
3658,285,2025-10-09,completed,2025-10-15
3931,167,2025-10-09,completed,2025-10-13
333,296,2025-10-10,cancelled,2025-10-17
566,282,2025-10-10,completed,2025-10-12
